id,location,lon,lat
GGK04M,Przy sklepie PSB Mrówka,17.87672,50.34874
GGK03M,"Przy Zakładzie Przemysłu Cukierniczego ""Piast""",17.86403,50.35598
GGK02M,Przy firmie Transport Towarowy Waldemar Kurspiot,17.86375,50.3482
GGK01M,Przy parkingu,17.86301,50.35462
GGK01A,Za drogerią Rossmann,17.86347,50.35162
