id,location,lon,lat
OWN01N,Przy sklepie ABC,16.9868394,52.5114965
OWN01M,Za sklepem Chata Polska,16.973747,52.5141278
OWN02M,Przy sklepie Odido,16.9849604,52.5175495
OWN01BAPP,Przy sklepie spożywczym,16.9764773,52.5088518
