id,location,lon,lat
WAS01ML,Przy sklepie Top Market,23.2072487,53.2057
WAS02M,przy sklepie Chorten,23.2098111,53.2088
WAS01M,Przy sklepie spożywczym Chorten,23.2020221,53.1992162
WAS03M,Na prawej ścianie budynku piekarni,23.2062612,53.1991929
WAS04M,Boczna ściana sklepu Lewiatan,23.1946704,53.2049815
