id,location,lon,lat
KUN01A,Przy sklepie Prim Market,23.6531799,53.5176171
KUN01M,Przy ścianie sklepu po prawej stronie budynku,23.645834,53.5135423
KKD01M,Parking OSP,19.08045,50.91532
