id,location,lon,lat
ZUK01A,Stacja paliw Oktan,18.3759959,54.353448
ZUK01N,Przy sklepie Żabka,18.3564509,54.3420793
ZUK02M,Przy sklepie spożywczym,18.3449504,54.3474796
ZUK02A,Przy sklepie Lidl,18.3530743,54.3390834
