id,location,lon,lat
BED02N,Przy sklepie Lewiatan,19.1097345,50.3212789
BED06A,Stacja paliw MOL,19.1192789,50.3246198
BED08M,Pawilon Handlowy,19.1118837,50.3210327
BED10M,2WAY – Studio reklamy,19.1220678,50.3275149
BED13M,Przy Parafii p.w. św. s. Faustyny w Będzinie,19.12068,50.31229
BED02APP,Obok sklepu,19.15551,50.31982
BED01HP,w sklepie Duży Ben,19.11502,50.31695
BED01BAPP,Obok garaży,19.14612,50.3206
