id,location,lon,lat
MOR04M,przy Sklepie Raxam,19.92533,53.92309
MOR01G,Przy sklepie Gama,19.9251361,53.9220338
MOR03N,Przy sklepie Gama,19.9213891,53.9179696
MOR03M,przy sklepie Lidl,19.9248338,53.9134264
MOR02M,przy myjni samochodowej Magdex,19.9166,53.9123969
MOR06M,przy Galerii Rolnik,19.9297852,53.9105692
MOR05M,przy sklepie spożywczym,19.94682,53.90488
MOR01N,Przy pasażu Czerwona Torebka,19.93868,53.90746
