id,location,lon,lat
SOL03M,Market Dino,18.2455329,53.0782409
SOL01A,Polo Market,18.2209356,53.0765265
SOL04A,Carrefour Express,18.2182221,53.0707876
XSX01M,przy sklepie Lewiatan,17.32557,52.10721
SOL03A,Przy sklepie Rossmann,18.2245975,53.0774279
SOL01G,Przy piekarni Dom Chleba,18.2456869,53.0818551
SVL01M,Market Dino,21.7595079,51.1360242
