id,location,lon,lat
CZE05M,Przy sklepie Aldi,19.11273,50.8032837
CZE09M,Przy sklepie Lidl,19.1160592,50.8022049
CZE06A,Galeria Jurajska,19.1299892,50.8069687
CZE22M,Paczkomat znajduje się na uboczu parkingu Lidla. Warszawska 71,19.1295351,50.8191015
CZE56M,Paczkomat przed budynkiem Rędzińska 81.,19.182601,50.8444828
CZE02APP,Parking PKS Częstochowa,19.1072675,50.8003436
CZE10M,Przy szkole językowej TalkAktive,19.1318277,50.8568565
CZE06N,Stacja LPG RedGaz,19.0974943,50.77715
CZE48M,Market Dino,19.0960833,50.7766626
