id,location,lon,lat
LAP02ML,przy wjeździe,22.8937282,52.9824521
LAP01A,Przy sklepie Społem Gama,22.8803577,52.9911709
LAP02A,Przy sklepie Mini Gama,22.8411924,52.9734101
LAP01M,Przy sklepie Arhelan,22.8908174,52.9935691
LAP02M,parking Galerii Eureka,22.8766502,52.9907723
LAP03M,Na wjeździe,22.8835711,52.9930134
LAP04M,Na parkingu,22.8855524,52.9860283
LAP05M,"Przy sklepie Gama, na parkingu za sklepem",22.8669381,52.9862271
LAP01BAPP,Na posesji,22.8718993,52.9909707
