id,location,lon,lat
SSE01M,przy stacji kontroli pojazdów,18.1497125,53.9954009
SSE01N,Przy markecie Biedronka,18.1747925,53.9911681
SBC01M,Przy Delikatesach,20.9761098,51.5458722
SAG01M,Na posesji ul. Zdrojowa 1,19.46208,51.68327
SVB01M,Przy sklepie Piotruś Pan,22.4650046,49.6912103
SSX01M,Przy sklepie Alta,22.0119366,49.7175308
SJA01M,Przy sklepie HITPOL,21.24252,50.11935
