id,location,lon,lat
KIL01F,Przy markecie Maroko,18.2179604,54.2889921
KIL02M,parking szkoły,18.2265024,54.2908642
KIL03M,Market Dino,18.2201595,54.289609
KIL01M,Sklep spożywczy,18.2147902,54.3013082
