id,location,lon,lat
KOM01A,Przy pasażu Czerwona Torebka,16.8004638,52.3401568
KOM01N,Przy sklepie Netto,16.8152208,52.3376726
KOMQ01M,Przy sklepie spożywczym Eurosklep,17.90057,50.43202
