id,location,lon,lat
BAR04N,galeria Awangarda,20.8015277,54.2638915
BAR04M,przy sklepie Szerszeń,20.8063726,54.2590859
BAR06M,przy sklepie Kubuś,20.8207362,54.259125
BAR03M,wjazd na parking galerii,20.8155579,54.2533419
BAR03N,Koło Drogerii Rossmann,20.8130062,54.2506057
