id,location,lon,lat
BYD90M,Przy sklepie spożywczym,18.1562098,53.1631323
BYD133M,Obok bloku,18.1622305,53.1610956
BYD108M,Przy lodziarni,18.162778,53.1623056
BYD125M,Przy bloku,18.1642334,53.1694746
BYD119M,Przed pasażem,18.1747119,53.1658951
BYD118M,Obok pasażu,18.1710921,53.1580203
BYD129M,Przed blokiem,18.1746994,53.1580476
BYD120M,SM Komunalni,18.1797788,53.1555564
BYD92M,Przychodnia Weterynaryjna FamilyVet,18.1634366,53.1554815
BYD157M,Pomiędzy blokami mieszkaniowymi,18.1623951,53.170269
