id,location,lon,lat
KIE22N,Przed wejściem do marketu PSB Mrówka,20.5776855,50.8816669
KIE52M,Przy sklepie Cannabis Platinium,20.5833765,50.8845737
KIE68M,Stacja paliw BP,20.6084949,50.8741563
KIE31M,"Osiedle na Stoku Pawilon 102, 25-437, Kielce, przy wjeździe do siedziby Spółdzielni",20.6728841,50.8966634
KIE44M,"Kielce, Osiedle Na Stoku 71A",20.6598489,50.8929121
KIE03M,Paczkomat znajduję się na parkingu przy sklepie Delikatesy Centrum,20.6069446,50.8794287
